iter,LS1,LS2,LS3,LS4
0,0.5000,0.5000,0.5000,0.5000
1,0.5000,0.5000,0.5000,0.3500
2,0.5000,276.6500,0.5000,0.3500
3,0.5000,193.6550,0.5000,0.3500
4,0.5000,135.5585,0.5000,0.3500
5,0.5000,94.8909,0.5000,0.3500
6,0.5000,66.4237,0.5000,0.3500
7,0.5000,46.4966,0.5000,0.3500
0,0.5000,46.4966,0.5000,0.3500
1,0.5000,49.9476,0.5000,0.3500
2,0.5000,34.9633,0.5000,0.3500
3,0.5000,24.4743,0.5000,0.3500
4,0.5000,17.1320,0.5000,0.3500
5,150.6500,17.1320,0.5000,0.3500
6,105.4550,17.1320,0.5000,0.3500
7,73.8185,17.1320,0.5000,0.3500
8,73.8185,128.0924,0.5000,0.3500
9,73.8185,89.6647,0.5000,0.3500
10,73.8185,62.7653,0.5000,0.3500
0,73.8185,62.7653,0.5000,0.3500
1,139.2730,62.7653,0.5000,0.3500
2,97.4911,62.7653,0.5000,0.3500
3,68.2437,62.7653,0.5000,0.3500
4,47.7706,62.7653,0.5000,0.3500
5,47.7706,43.9357,0.5000,0.3500
6,33.4394,43.9357,0.5000,0.3500
0,33.4394,43.9357,0.5000,0.3500
1,33.4394,148.6550,0.5000,0.3500
2,33.4394,148.6550,0.5000,0.2450
3,33.4394,104.0585,0.5000,0.2450
4,33.4394,72.8409,0.5000,0.2450
5,33.4394,50.9887,0.5000,0.2450
6,33.4394,35.6921,0.5000,0.2450
0,33.4394,35.6921,0.5000,0.2450
1,33.4394,309.6844,0.5000,0.2450
2,33.4394,216.7791,0.5000,0.2450
3,33.4394,216.7791,0.5000,0.1715
4,33.4394,151.7454,0.5000,0.1715
5,33.4394,106.2218,0.5000,0.1715
6,33.4394,74.3552,0.5000,0.1715
0,33.4394,74.3552,0.5000,0.1715
1,33.4394,221.2487,0.5000,0.1715
2,33.4394,154.8741,0.5000,0.1715
3,33.4394,108.4118,0.5000,0.1715
4,33.4394,75.8883,0.5000,0.1715
5,33.4394,53.1218,0.5000,0.1715
6,33.4394,37.1853,0.5000,0.1715
0,33.4394,37.1853,0.5000,0.1715
1,33.4394,101.9297,0.5000,0.1715
2,33.4394,71.3508,0.5000,0.1715
3,33.4394,49.9455,0.5000,0.1715
4,33.4394,34.9619,0.5000,0.1715
5,33.4394,24.4733,0.5000,0.1715
6,304.8076,24.4733,0.5000,0.1715
7,213.3653,24.4733,0.5000,0.1715
8,149.3557,24.4733,0.5000,0.1715
9,149.3557,22.2313,0.5000,0.1715
10,104.5490,22.2313,0.5000,0.1715
0,104.5490,22.2313,0.5000,0.1715
1,112.7843,22.2313,0.5000,0.1715
2,78.9490,22.2313,0.5000,0.1715
3,55.2643,22.2313,0.5000,0.1715
4,55.2643,22.2313,1456.5500,0.1715
5,541.1850,22.2313,1456.5500,0.1715
6,541.1850,22.2313,1147.0850,0.1715
7,378.8295,22.2313,1147.0850,0.1715
8,265.1807,22.2313,1147.0850,0.1715
9,185.6265,22.2313,1147.0850,0.1715
10,185.6265,22.2313,802.9595,0.1715
0,185.6265,22.2313,802.9595,0.1715
1,199.2385,22.2313,802.9595,0.1715
2,199.2385,22.2313,562.0717,0.1715
3,199.2385,22.2313,393.4502,0.1715
4,199.2385,22.2313,275.4151,0.1715
5,199.2385,22.2313,192.7906,0.1715
6,139.4670,22.2313,192.7906,0.1715
0,139.4670,22.2313,192.7906,0.1715
1,139.4670,22.2313,338.9534,0.1715
2,139.4670,22.2313,237.2674,0.1715
3,139.4670,22.2313,166.0872,0.1715
4,133.6269,22.2313,166.0872,0.1715
5,133.6269,22.2313,116.2610,0.1715
6,93.5388,22.2313,116.2610,0.1715
7,93.5388,22.2313,81.3827,0.1715
8,93.5388,22.2313,81.3827,0.1200
9,65.4772,22.2313,81.3827,0.1200
0,65.4772,22.2313,81.3827,0.1200
1,65.4772,22.2313,56.9679,0.1200
2,64.1340,22.2313,56.9679,0.1200
3,44.8938,22.2313,56.9679,0.1200
4,44.8938,22.2313,39.8775,0.1200
5,31.4257,22.2313,39.8775,0.1200
6,31.4257,22.2313,27.9143,0.1200
7,21.9980,22.2313,27.9143,0.1200
0,21.9980,22.2313,27.9143,0.1200
1,21.9980,22.2313,35.7400,0.1200
2,21.9980,22.2313,25.0180,0.1200
3,21.9980,22.2313,17.5126,0.1200
4,21.9980,680.9619,17.5126,0.1200
5,21.9980,680.9619,61.7588,0.1200
6,21.9980,476.6733,61.7588,0.1200
7,21.9980,333.6713,61.7588,0.1200
8,21.9980,233.5699,61.7588,0.1200
9,21.9980,163.4990,61.7588,0.1200
10,21.9980,163.4990,43.2312,0.1200
0,21.9980,163.4990,43.2312,0.1200
1,21.9980,367.0493,43.2312,0.1200
2,21.9980,367.0493,43.2312,0.0840
3,21.9980,256.9345,43.2312,0.0840
4,21.9980,179.8541,43.2312,0.0840
5,21.9980,179.8541,43.2312,0.0588
6,21.9980,125.8979,43.2312,0.0588
0,21.9980,125.8979,43.2312,0.0588
1,21.9980,125.8979,43.2312,0.0412
2,21.9980,88.1285,43.2312,0.0412
3,21.9980,61.6900,43.2312,0.0412
4,21.9980,43.1830,43.2312,0.0412
5,21.9980,43.1830,52.7618,0.0412
6,21.9980,43.1830,52.7618,0.0288
7,21.9980,43.1830,36.9333,0.0288
8,21.9980,30.2281,36.9333,0.0288
9,21.9980,30.2281,25.8533,0.0288
10,21.9980,21.1597,25.8533,0.0288
0,21.9980,21.1597,25.8533,0.0288
1,21.9980,21.1597,250.2973,0.0288
2,21.9980,21.1597,175.2081,0.0288
3,21.9980,21.1597,122.6457,0.0288
4,21.9980,21.1597,85.8520,0.0288
5,21.9980,21.1597,60.0964,0.0288
6,21.9980,21.1597,42.0675,0.0288
0,21.9980,21.1597,42.0675,0.0288
1,21.9980,21.1597,56.7472,0.0288
2,21.9980,21.1597,39.7231,0.0288
3,21.9980,21.1597,27.8061,0.0288
4,21.9980,21.1597,19.4643,0.0288
5,195.9986,21.1597,19.4643,0.0288
6,137.1990,21.1597,19.4643,0.0288
7,96.0393,21.1597,19.4643,0.0288
8,67.2275,21.1597,19.4643,0.0288
9,67.2275,21.1597,47.2250,0.0288
10,59.6593,21.1597,47.2250,0.0288
0,59.6593,21.1597,47.2250,0.0288
1,116.7615,21.1597,47.2250,0.0288
2,81.7330,21.1597,47.2250,0.0288
3,57.2131,21.1597,47.2250,0.0288
4,57.2131,22.0118,47.2250,0.0288
5,40.0492,22.0118,47.2250,0.0288
6,40.0492,22.0118,33.0575,0.0288
7,28.0344,22.0118,33.0575,0.0288
8,28.0344,22.0118,23.1403,0.0288
9,19.6241,22.0118,23.1403,0.0288
0,19.6241,22.0118,23.1403,0.0288
1,19.6241,22.0118,20.3982,0.0288
2,19.6241,102.4082,20.3982,0.0288
3,19.6241,71.6858,20.3982,0.0288
4,19.6241,50.1800,20.3982,0.0288
5,19.6241,35.1260,20.3982,0.0288
6,19.6241,24.5882,20.3982,0.0288
7,19.6241,17.2118,20.3982,0.0288
0,19.6241,17.2118,20.3982,0.0288
1,19.6241,17.2118,20.3982,0.0202
2,19.6241,17.2118,83.5787,0.0202
3,19.6241,17.2118,58.5051,0.0202
4,19.6241,17.2118,40.9536,0.0202
5,19.6241,17.2118,28.6675,0.0202
6,19.6241,17.2118,20.0673,0.0202
7,19.6241,17.2118,20.0673,0.0141
0,19.6241,17.2118,20.0673,0.0141
1,203.6369,17.2118,20.0673,0.0141
2,142.5458,17.2118,20.0673,0.0141
3,99.7821,17.2118,20.0673,0.0141
4,69.8474,17.2118,20.0673,0.0141
5,69.8474,17.2118,14.0471,0.0141
6,48.8932,17.2118,14.0471,0.0141
0,48.8932,17.2118,14.0471,0.0141
1,515.1252,17.2118,14.0471,0.0141
2,360.5877,17.2118,14.0471,0.0141
3,252.4114,17.2118,14.0471,0.0141
4,252.4114,12.0482,14.0471,0.0141
5,176.6880,12.0482,14.0471,0.0141
6,123.6816,12.0482,14.0471,0.0141
0,123.6816,12.0482,14.0471,0.0141
1,903.4771,12.0482,14.0471,0.0141
2,632.4340,12.0482,14.0471,0.0141
3,442.7038,12.0482,14.0471,0.0141
4,309.8926,12.0482,14.0471,0.0141
5,309.8926,12.0482,9.8330,0.0141
6,216.9249,12.0482,9.8330,0.0141
0,216.9249,12.0482,9.8330,0.0141
1,216.6474,12.0482,9.8330,0.0141
2,151.6532,12.0482,9.8330,0.0141
3,106.1572,12.0482,9.8330,0.0141
4,106.1572,8.4338,9.8330,0.0141
5,74.3101,8.4338,9.8330,0.0141
6,74.3101,8.4338,9.8330,0.0099
0,74.3101,8.4338,9.8330,0.0099
1,427.6170,8.4338,9.8330,0.0099
2,427.6170,8.4338,9.8330,0.0069
3,299.3319,8.4338,9.8330,0.0069
4,209.5323,8.4338,9.8330,0.0069
5,146.6726,8.4338,9.8330,0.0069
6,102.6709,8.4338,9.8330,0.0069
0,102.6709,8.4338,9.8330,0.0069
1,102.6709,230.6036,9.8330,0.0069
2,102.6709,161.4225,9.8330,0.0069
3,102.6709,112.9958,9.8330,0.0069
4,102.6709,79.0970,9.8330,0.0069
5,102.6709,55.3679,9.8330,0.0069
6,102.6709,55.3679,81.5831,0.0069
7,110.5696,55.3679,81.5831,0.0069
8,77.3987,55.3679,81.5831,0.0069
9,77.3987,55.3679,57.1081,0.0069
10,54.1791,55.3679,57.1081,0.0069
0,54.1791,55.3679,57.1081,0.0069
1,54.1791,55.3679,258.6757,0.0069
2,54.1791,55.3679,181.0730,0.0069
3,54.1791,55.3679,126.7511,0.0069
4,54.1791,55.3679,88.7258,0.0069
5,54.1791,55.3679,62.1080,0.0069
6,54.1791,55.3679,43.4756,0.0069
0,54.1791,55.3679,43.4756,0.0069
1,54.1791,55.3679,485.2329,0.0069
2,54.1791,55.3679,339.6631,0.0069
3,54.1791,55.3679,237.7641,0.0069
4,54.1791,55.3679,166.4349,0.0069
5,54.1791,55.3679,116.5044,0.0069
6,327.7254,55.3679,116.5044,0.0069
7,229.4078,55.3679,116.5044,0.0069
8,160.5854,55.3679,116.5044,0.0069
9,112.4098,55.3679,116.5044,0.0069
10,112.4098,55.3679,81.5531,0.0069
0,112.4098,55.3679,81.5531,0.0069
1,112.4098,55.3679,81.5531,0.0048
2,171.0869,55.3679,81.5531,0.0048
3,119.7608,55.3679,81.5531,0.0048
4,83.8326,55.3679,81.5531,0.0048
5,58.6828,55.3679,81.5531,0.0048
6,58.6828,55.3679,57.0872,0.0048
7,41.0780,55.3679,57.0872,0.0048
0,41.0780,55.3679,57.0872,0.0048
1,41.0780,55.3679,39.9610,0.0048
2,41.0780,38.7576,39.9610,0.0048
3,64.1546,38.7576,39.9610,0.0048
4,44.9082,38.7576,39.9610,0.0048
5,31.4357,38.7576,39.9610,0.0048
6,22.0050,38.7576,39.9610,0.0048
7,22.0050,38.7576,27.9727,0.0048
8,22.0050,27.1303,27.9727,0.0048
0,22.0050,27.1303,27.9727,0.0048
1,22.0050,27.1303,793.8809,0.0048
2,22.0050,27.1303,555.7166,0.0048
3,22.0050,27.1303,389.0016,0.0048
4,22.0050,27.1303,272.3011,0.0048
5,22.0050,27.1303,190.6108,0.0048
6,22.0050,18.9912,190.6108,0.0048
0,22.0050,18.9912,190.6108,0.0048
1,22.0050,18.9912,159.2276,0.0048
2,22.0050,18.9912,111.4593,0.0048
3,22.0050,18.9912,78.0215,0.0048
4,22.0050,18.9912,54.6151,0.0048
5,22.0050,18.9912,38.2305,0.0048
6,22.0050,18.9912,26.7614,0.0048
0,22.0050,18.9912,26.7614,0.0048
1,22.0050,18.9912,169.0330,0.0048
2,22.0050,18.9912,169.0330,0.0034
3,22.0050,18.9912,118.3231,0.0034
4,22.0050,18.9912,82.8262,0.0034
5,22.0050,18.9912,57.9783,0.0034
6,22.0050,18.9912,40.5848,0.0034
0,22.0050,18.9912,40.5848,0.0034
1,22.0050,18.9912,104.0094,0.0034
2,15.4035,18.9912,104.0094,0.0034
3,15.4035,18.9912,72.8066,0.0034
4,15.4035,18.9912,50.9646,0.0034
5,15.4035,18.9912,35.6752,0.0034
6,15.4035,18.9912,35.6752,0.0024
0,15.4035,18.9912,35.6752,0.0024
1,15.4035,18.9912,134.1726,0.0024
2,15.4035,13.2938,134.1726,0.0024
3,15.4035,13.2938,93.9209,0.0024
4,15.4035,13.2938,65.7446,0.0024
5,15.4035,13.2938,46.0212,0.0024
6,15.4035,13.2938,32.2149,0.0024
0,15.4035,13.2938,32.2149,0.0024
1,15.4035,13.2938,214.5504,0.0024
2,15.4035,13.2938,150.1853,0.0024
3,15.4035,13.2938,105.1297,0.0024
4,15.4035,13.2938,73.5908,0.0024
5,15.4035,13.2938,51.5136,0.0024
6,15.4035,13.2938,36.0595,0.0024
0,15.4035,13.2938,36.0595,0.0024
1,15.4035,13.2938,629.1416,0.0024
2,15.4035,13.2938,440.3991,0.0024
3,15.4035,13.2938,308.2794,0.0024
4,15.4035,13.2938,215.7956,0.0024
5,15.4035,13.2938,151.0569,0.0024
6,149.3825,13.2938,151.0569,0.0024
7,149.3825,13.2938,105.7398,0.0024
8,104.5677,13.2938,105.7398,0.0024
9,104.5677,9.3057,105.7398,0.0024
10,104.5677,9.3057,74.0179,0.0024
0,104.5677,9.3057,74.0179,0.0024
1,518.6974,9.3057,74.0179,0.0024
2,363.0882,9.3057,74.0179,0.0024
3,254.1617,9.3057,74.0179,0.0024
4,177.9132,9.3057,74.0179,0.0024
5,124.5392,9.3057,74.0179,0.0024
6,87.1775,9.3057,74.0179,0.0024
0,87.1775,9.3057,74.0179,0.0024
1,262.6242,9.3057,74.0179,0.0024
2,183.8370,9.3057,74.0179,0.0024
3,128.6859,9.3057,74.0179,0.0024
4,90.0801,9.3057,74.0179,0.0024
5,63.0561,9.3057,74.0179,0.0024
6,63.0561,9.3057,67.7125,0.0024
7,79.2393,9.3057,67.7125,0.0024
8,55.4675,9.3057,67.7125,0.0024
9,55.4675,9.3057,47.3988,0.0024
10,38.8272,9.3057,47.3988,0.0024
0,38.8272,9.3057,47.3988,0.0024
1,38.8272,40.4140,47.3988,0.0024
2,38.8272,40.4140,47.3988,0.0017
3,38.8272,40.4140,33.1791,0.0017
4,38.8272,28.2898,33.1791,0.0017
5,64.3791,28.2898,33.1791,0.0017
6,45.0653,28.2898,33.1791,0.0017
7,31.5457,28.2898,33.1791,0.0017
8,31.5457,28.2898,37.6254,0.0017
9,31.5457,28.2898,26.3378,0.0017
10,43.6820,28.2898,26.3378,0.0017
0,43.6820,28.2898,26.3378,0.0017
1,169.1774,28.2898,26.3378,0.0017
2,118.4242,28.2898,26.3378,0.0017
3,82.8969,28.2898,26.3378,0.0017
4,58.0279,28.2898,26.3378,0.0017
5,58.0279,28.2898,18.4364,0.0017
6,58.0279,19.8029,18.4364,0.0017
0,58.0279,19.8029,18.4364,0.0017
1,113.2195,19.8029,18.4364,0.0017
2,79.2536,19.8029,18.4364,0.0017
3,55.4776,19.8029,18.4364,0.0017
4,38.8343,19.8029,18.4364,0.0017
5,27.1840,19.8029,18.4364,0.0017
6,19.0288,19.8029,18.4364,0.0017
0,19.0288,19.8029,18.4364,0.0017
1,19.0288,207.0620,18.4364,0.0017
2,45.4202,207.0620,18.4364,0.0017
3,45.4202,144.9434,18.4364,0.0017
4,45.4202,101.4604,18.4364,0.0017
5,45.4202,71.0223,18.4364,0.0017
