iter,LS1,LS2,LS3,LS4
0,0.5000,0.5000,0.5000,0.5000
1,0.5000,0.5000,1179.3500,0.5000
2,0.5000,0.5000,825.5450,0.5000
3,0.5000,0.5000,577.8815,0.5000
4,0.5000,0.5000,404.5170,0.5000
5,0.5000,0.5000,283.1619,0.5000
6,0.5000,0.5000,198.2134,0.5000
0,0.5000,0.5000,198.2134,0.5000
1,0.5000,1219.8500,198.2134,0.5000
2,0.5000,853.8950,198.2134,0.5000
3,0.5000,597.7265,198.2134,0.5000
4,0.5000,418.4085,198.2134,0.5000
5,0.5000,292.8860,198.2134,0.5000
6,0.5000,205.0202,198.2134,0.5000
0,0.5000,205.0202,198.2134,0.5000
1,0.5000,143.5141,198.2134,0.5000
2,0.5000,143.5141,565.9493,0.5000
3,0.5000,143.5141,396.1645,0.5000
4,0.5000,143.5141,277.3152,0.5000
5,0.5000,143.5141,194.1206,0.5000
6,0.5000,143.5141,135.8844,0.5000
7,0.5000,334.7599,135.8844,0.5000
8,0.5000,234.3319,135.8844,0.5000
9,0.5000,164.0323,135.8844,0.5000
10,0.5000,114.8226,135.8844,0.5000
0,0.5000,114.8226,135.8844,0.5000
1,0.5000,114.8226,306.3191,0.5000
2,0.5000,114.8226,214.4234,0.5000
3,0.5000,80.3759,214.4234,0.5000
4,0.5000,80.3759,150.0964,0.5000
5,0.5000,80.3759,105.0675,0.5000
6,0.5000,80.3759,105.0675,0.3500
0,0.5000,80.3759,105.0675,0.3500
1,0.5000,80.3759,127.5472,0.3500
2,0.5000,80.3759,89.2831,0.3500
3,0.5000,80.3759,62.4981,0.3500
4,0.5000,252.4631,62.4981,0.3500
5,0.5000,176.7242,62.4981,0.3500
6,0.5000,123.7069,62.4981,0.3500
7,0.5000,86.5948,62.4981,0.3500
8,0.5000,60.6164,62.4981,0.3500
9,0.5000,60.6164,102.2487,0.3500
10,0.5000,60.6164,71.5741,0.3500
0,0.5000,60.6164,71.5741,0.3500
1,604.8500,60.6164,71.5741,0.3500
2,423.3950,60.6164,71.5741,0.3500
3,296.3765,60.6164,71.5741,0.3500
4,296.3765,60.6164,71.5741,0.2450
5,207.4635,60.6164,71.5741,0.2450
6,207.4635,60.6164,71.5741,0.1715
0,207.4635,60.6164,71.5741,0.1715
1,322.8245,60.6164,71.5741,0.1715
2,225.9771,60.6164,71.5741,0.1715
3,158.1840,60.6164,71.5741,0.1715
4,110.7288,60.6164,71.5741,0.1715
5,77.5102,60.6164,71.5741,0.1715
6,54.2571,60.6164,71.5741,0.1715
0,54.2571,60.6164,71.5741,0.1715
1,54.2571,60.6164,497.7019,0.1715
2,54.2571,60.6164,348.3913,0.1715
3,54.2571,60.6164,243.8739,0.1715
4,54.2571,239.8315,243.8739,0.1715
5,54.2571,239.8315,174.0117,0.1715
6,54.2571,167.8820,174.0117,0.1715
7,54.2571,167.8820,121.8082,0.1715
8,54.2571,117.5174,121.8082,0.1715
9,54.2571,117.5174,85.2658,0.1715
10,193.0800,117.5174,85.2658,0.1715
0,193.0800,117.5174,85.2658,0.1715
1,199.6560,117.5174,85.2658,0.1715
2,139.7592,117.5174,85.2658,0.1715
3,97.8314,117.5174,85.2658,0.1715
4,97.8314,82.2622,85.2658,0.1715
5,68.4820,82.2622,85.2658,0.1715
6,68.4820,82.2622,59.6860,0.1715
0,68.4820,82.2622,59.6860,0.1715
1,68.4820,57.5835,59.6860,0.1715
2,176.3374,57.5835,59.6860,0.1715
3,123.4362,57.5835,59.6860,0.1715
4,86.4053,57.5835,59.6860,0.1715
5,60.4837,57.5835,59.6860,0.1715
6,42.3386,57.5835,59.6860,0.1715
7,42.3386,57.5835,41.7802,0.1715
0,42.3386,57.5835,41.7802,0.1715
1,42.3386,348.7085,41.7802,0.1715
2,42.3386,244.0959,41.7802,0.1715
3,42.3386,170.8672,41.7802,0.1715
4,42.3386,119.6070,41.7802,0.1715
5,42.3386,83.7249,41.7802,0.1715
6,42.3386,58.6074,41.7802,0.1715
0,42.3386,58.6074,41.7802,0.1715
1,42.3386,193.4252,41.7802,0.1715
2,42.3386,135.3976,41.7802,0.1715
3,42.3386,94.7783,41.7802,0.1715
4,42.3386,94.7783,41.7802,0.1200
5,42.3386,66.3448,41.7802,0.1200
6,42.3386,46.4414,41.7802,0.1200
0,42.3386,46.4414,41.7802,0.1200
1,42.3386,362.5090,41.7802,0.1200
2,42.3386,253.7563,41.7802,0.1200
3,42.3386,177.6294,41.7802,0.1200
4,42.3386,124.3406,41.7802,0.1200
